282,car,china,38,black
283,pc,china,7,red
284,car,india,53,blue
285,tshirt,usa,3,red
286,iphone12,paris,40,
287,keyboard,usa,22,
288,keyboard,,51,black
289,car,paris,35,red
290,keyboard,paris,28,red
291,tshirt,india,74,black
292,iphone13,paris,85,
293,,,7,blue
294,iphone13,usa,51,blue
295,iphone12,paris,88,blue
296,iphone12,india,62,black
297,iphone12,paris,84,blue
298,ball,paris,18,red
299,tshirt,india,24,
300,car,china,93,
301,pc,india,34,blue
302,car,paris,27,blue
303,tshirt,usa,26,red
304,tshirt,usa,15,red
305,car,india,4,
306,pc,china,60,blue
307,iphone13,usa,59,black
308,keyboard,usa,70,red
309,pc,,58,blue
310,iphone12,china,68,blue
311,pc,paris,45,red
312,keyboard,china,75,black
313,keyboard,,84,blue
314,iphone12,paris,89,red
315,pc,china,38,
316,keyboard,paris,72,red
317,keyboard,china,29,blue
318,,paris,6,red
319,iphone13,india,18,blue
320,keyboard,,43,blue
321,iphone12,usa,82,black
322,iphone12,paris,30,blue
323,ball,china,93,red
324,iphone12,india,97,
325,car,india,6,red
326,ball,paris,76,blue
327,car,paris,20,black
328,tshirt,india,46,black
329,iphone12,usa,92,red
330,,usa,27,
331,keyboard,,63,
332,ball,,93,black
333,tshirt,paris,77,
334,iphone12,usa,14,red
335,iphone13,china,47,blue
336,ball,paris,52,black
337,iphone13,paris,97,red
338,tshirt,india,22,blue
339,,china,5,black
340,iphone13,india,12,red
341,pc,,88,blue
342,pc,india,55,
343,car,india,20,
344,iphone13,usa,51,blue
345,ball,china,50,red
346,tshirt,usa,79,red
347,iphone12,usa,86,blue
348,ball,paris,100,black
349,iphone12,china,22,blue
350,iphone13,india,60,
351,,paris,80,blue
352,,usa,10,red
353,car,china,50,blue
354,keyboard,usa,76,blue
355,iphone13,,20,red
356,pc,china,21,
357,keyboard,paris,55,blue
358,iphone12,india,31,red
359,iphone13,usa,86,
360,ball,paris,66,black
361,car,china,25,blue
362,ball,usa,10,black
363,iphone12,india,66,red
364,tshirt,usa,8,
365,iphone12,china,27,red
366,keyboard,china,47,red
367,pc,india,43,
368,,usa,93,red
369,tshirt,,30,blue
370,,,55,red
371,tshirt,paris,40,red
372,tshirt,usa,88,blue
373,car,india,14,
374,ball,paris,53,black
375,keyboard,india,10,red
376,iphone12,,63,red
377,iphone12,paris,1,red
378,ball,usa,8,
379,pc,india,58,red
380,keyboard,china,8,blue
381,iphone12,,9,red
382,,china,49,
383,tshirt,paris,19,
384,iphone12,india,14,blue
385,iphone13,paris,10,blue
386,,india,14,blue
387,,usa,68,black
388,,paris,69,
389,car,china,50,
390,,paris,38,black
391,pc,usa,76,black
392,pc,india,16,black
393,iphone12,india,72,
394,keyboard,usa,46,black
395,ball,china,95,
396,iphone12,paris,50,red
397,tshirt,paris,79,black
398,keyboard,,66,red
399,car,china,73,blue
400,,india,28,black
401,tshirt,,81,red
402,iphone13,india,84,black
403,iphone12,paris,11,black
404,car,usa,40,black
405,pc,paris,59,blue
406,tshirt,china,37,
407,iphone13,,94,blue
408,pc,usa,9,red
409,iphone13,china,54,blue
410,iphone13,india,58,blue
411,ball,china,90,red
412,keyboard,india,92,red
413,keyboard,,44,blue
414,car,india,88,black
415,car,india,61,red
416,iphone13,india,89,red
417,pc,paris,36,black
418,ball,india,43,black
419,iphone13,usa,55,black
420,iphone12,india,42,
421,iphone12,,36,black
422,tshirt,usa,47,
423,ball,china,6,
424,ball,paris,74,
425,iphone12,paris,75,
426,ball,,45,blue
427,tshirt,,98,red
428,tshirt,india,83,blue
429,iphone13,usa,13,black
430,ball,,28,blue
431,,usa,65,black
432,iphone12,paris,98,
433,,india,8,red
434,car,paris,55,blue
435,iphone12,india,7,black
436,iphone12,usa,41,red
437,,china,83,
438,,usa,7,black
439,keyboard,india,13,
440,iphone12,india,2,red
441,iphone13,,57,
442,tshirt,,68,
443,tshirt,paris,4,red
444,pc,china,12,black
445,iphone12,india,64,black
446,iphone12,india,26,black
447,car,paris,18,black
448,keyboard,usa,57,red
449,pc,india,30,red
450,car,paris,64,red
451,keyboard,,81,
452,car,usa,52,black
453,tshirt,india,66,blue
454,keyboard,china,89,red
455,ball,paris,25,red
456,iphone12,india,51,black
457,pc,usa,31,blue
458,car,usa,56,black
459,,paris,91,black
460,keyboard,india,58,blue
461,ball,china,97,red
462,pc,paris,79,
463,keyboard,usa,11,
464,iphone12,usa,55,
465,pc,,95,blue
466,keyboard,usa,71,black
467,pc,india,41,
468,car,paris,88,black
469,ball,usa,66,blue
470,pc,china,54,red
471,car,india,75,red
472,ball,usa,59,black
473,pc,usa,18,black
474,iphone12,paris,99,black
475,tshirt,china,56,
476,car,usa,52,red
477,keyboard,,93,red
478,car,usa,60,blue
479,keyboard,china,82,black
480,tshirt,,96,blue
481,tshirt,,58,blue
482,iphone13,china,45,black
483,car,usa,61,red
484,iphone13,china,88,red
485,pc,paris,33,
486,iphone12,paris,15,red
487,car,china,5,black
488,tshirt,,36,black
489,tshirt,paris,76,blue
490,tshirt,,31,
491,keyboard,india,26,red
492,,usa,17,blue
493,keyboard,,61,red
494,pc,india,33,blue
495,pc,paris,55,red
496,iphone13,,96,red
497,,china,81,red
498,ball,paris,95,
499,,china,69,black
500,car,china,76,red
501,car,paris,78,red
502,ball,,77,red
503,car,,24,
504,iphone13,india,63,
505,ball,usa,94,blue
506,keyboard,usa,100,red
507,iphone12,china,8,
508,keyboard,china,16,
509,,china,64,red
510,iphone13,china,25,black
511,,,3,blue
512,keyboard,china,84,black
513,ball,india,88,blue
514,iphone12,paris,16,red
515,keyboard,paris,84,
516,iphone12,paris,49,blue
517,iphone12,china,86,
518,,china,1,blue
519,,usa,29,
520,iphone12,china,81,red
521,,,22,black
522,tshirt,paris,25,black
523,iphone13,usa,87,
524,,usa,70,
525,pc,china,74,black
526,iphone12,paris,23,blue
527,keyboard,,55,red
528,iphone12,paris,73,black
529,iphone12,,14,black
530,tshirt,paris,94,blue
531,,paris,6,red
532,pc,,15,blue
533,,paris,20,
534,,india,12,red
535,keyboard,,14,black
536,keyboard,usa,11,
537,iphone13,india,10,red
538,keyboard,usa,63,blue
539,ball,paris,33,
540,pc,india,56,
541,pc,china,40,red
542,ball,india,85,blue
543,iphone13,india,22,red
544,keyboard,paris,88,blue
545,iphone13,usa,35,black
546,iphone13,,87,
547,keyboard,,61,blue
548,tshirt,paris,64,black
549,pc,india,69,red
550,ball,china,34,
551,tshirt,,20,red
552,,paris,82,red
553,iphone13,china,23,black
554,keyboard,usa,40,black
555,keyboard,paris,26,black
556,pc,usa,14,red
557,pc,china,48,
558,iphone12,china,45,blue
559,keyboard,india,69,
560,tshirt,china,37,
561,,paris,29,
562,tshirt,paris,43,black
563,iphone13,,83,blue
564,pc,,70,
565,car,usa,47,red
566,tshirt,china,24,red
567,iphone12,paris,20,blue
568,ball,india,88,
569,pc,india,47,black
570,ball,,95,black
571,,china,10,black
572,,,97,
573,pc,usa,75,red
574,tshirt,india,11,black
575,ball,china,3,blue
576,,,3,
577,tshirt,china,26,blue
578,keyboard,china,80,black
579,iphone13,india,15,black
580,ball,paris,72,black
581,iphone12,,28,blue
582,iphone13,china,7,
583,tshirt,usa,49,red
584,keyboard,usa,15,black
585,keyboard,usa,53,black
586,iphone13,usa,14,blue
587,tshirt,,99,blue
588,iphone13,usa,5,blue
589,pc,china,66,
590,pc,india,54,blue
591,ball,,86,
592,keyboard,,76,
593,tshirt,paris,28,
594,iphone13,paris,57,red
595,keyboard,china,9,red
596,iphone12,,9,
597,keyboard,paris,13,black
598,,paris,12,red
599,iphone12,,56,black
600,car,paris,13,
601,ball,usa,17,blue
602,pc,,68,red
603,,paris,71,black
604,tshirt,china,96,black
605,iphone13,china,2,blue
606,pc,usa,42,red
607,ball,,40,black
608,tshirt,india,72,
609,ball,india,19,
610,iphone13,india,17,blue
611,pc,,16,black
612,keyboard,paris,41,blue
613,,china,60,red
614,tshirt,,74,black
615,car,usa,1,
616,ball,usa,58,blue
617,pc,india,12,black
618,,china,74,
619,,china,5,blue
620,,usa,70,blue
621,keyboard,,59,blue
622,car,china,54,blue
623,car,india,15,black
624,iphone12,china,51,red
625,,usa,2,
626,car,paris,43,blue
627,,paris,90,
628,keyboard,india,87,
629,pc,,95,blue
630,keyboard,paris,63,red
631,,china,93,black
632,pc,paris,42,
633,keyboard,,72,black
634,keyboard,usa,80,
635,ball,india,80,black
636,tshirt,china,43,red
637,pc,paris,49,blue
638,ball,paris,78,black
639,,china,35,red
640,ball,,79,
641,,india,26,black
642,keyboard,usa,4,blue
643,pc,paris,19,black
644,,india,58,blue
645,car,india,15,
646,,,75,blue
647,iphone13,china,88,black
648,tshirt,,67,blue
649,car,,51,red
650,car,paris,57,red
651,iphone12,india,22,red
652,pc,china,36,
653,iphone12,china,29,
654,,paris,68,blue
655,tshirt,,23,black
656,ball,usa,96,blue
657,tshirt,paris,68,red
658,pc,china,11,blue
659,tshirt,china,39,blue
660,iphone13,usa,96,blue
661,iphone12,paris,74,blue
662,ball,usa,13,blue
663,keyboard,usa,23,
664,ball,india,2,red
665,car,usa,98,blue
666,,usa,7,black
667,pc,china,53,
668,tshirt,,42,red
669,iphone13,,20,red
670,tshirt,china,25,
671,iphone12,usa,51,
672,ball,china,51,black
673,iphone13,china,36,
674,car,,5,blue
675,tshirt,usa,47,black
676,ball,india,60,black
677,keyboard,,60,blue
678,car,paris,58,black
679,iphone13,,22,blue
680,car,china,57,
681,iphone13,,68,
682,pc,,19,blue
683,,india,33,red
684,pc,,42,blue
685,tshirt,china,25,red
686,tshirt,paris,77,blue
687,tshirt,paris,23,black
688,keyboard,paris,88,
689,,usa,1,red
690,ball,paris,50,blue
691,ball,usa,31,
692,car,paris,40,red
693,keyboard,,53,red
694,ball,,36,red
695,iphone13,paris,42,
696,,,49,red
697,keyboard,china,80,black
698,pc,usa,24,black
699,keyboard,india,67,black
700,,china,69,black
701,pc,india,48,blue
702,iphone13,usa,93,red
703,keyboard,usa,5,blue
704,,china,34,red
705,keyboard,paris,43,red
706,iphone12,,82,
707,pc,china,95,
708,tshirt,usa,12,
709,car,paris,52,
710,tshirt,,38,black
711,keyboard,paris,8,red
712,ball,china,80,
713,car,,11,black
714,iphone12,,62,
715,ball,,74,black
716,iphone12,,91,black
717,ball,,57,
718,iphone12,china,18,black
719,,usa,76,
720,car,china,78,
721,tshirt,,34,red
722,keyboard,china,22,blue
723,car,usa,74,red
724,car,,1,blue
725,iphone13,paris,36,black
726,ball,paris,6,black
727,ball,usa,2,
728,car,paris,1,blue
729,,china,59,
730,ball,india,31,
731,car,india,81,
732,keyboard,paris,96,black
733,,,76,red
734,,china,35,black
735,iphone13,paris,43,
736,iphone13,,45,red
737,pc,paris,57,red
738,iphone13,paris,73,red
739,,usa,29,blue
740,keyboard,india,3,black
741,pc,paris,61,red
742,iphone13,india,17,blue
743,,paris,11,black
744,tshirt,paris,50,blue
745,keyboard,china,88,black
746,iphone13,,81,black
747,pc,,99,black
748,keyboard,india,35,
749,tshirt,china,49,blue
750,pc,usa,51,red
751,keyboard,,81,black
752,tshirt,usa,15,blue
753,tshirt,india,95,black
754,car,india,29,red
755,iphone13,paris,73,black
756,ball,paris,71,red
757,tshirt,india,86,black
758,keyboard,,32,blue
759,iphone12,usa,29,black
760,ball,china,51,blue
761,iphone13,usa,82,blue
762,car,paris,2,
763,tshirt,india,51,
764,iphone13,china,39,blue
765,iphone13,,61,black
766,keyboard,,90,blue
767,keyboard,china,3,
768,keyboard,usa,25,blue
769,keyboard,india,36,
770,,paris,83,
771,iphone12,usa,35,black
772,,china,1,
773,iphone13,china,26,black
774,pc,,6,
775,tshirt,,43,
776,tshirt,india,46,
777,ball,china,14,blue
778,iphone12,india,31,blue
779,iphone12,china,11,red
780,iphone12,usa,83,red
781,iphone13,paris,85,red
782,tshirt,usa,60,
783,,china,26,
784,ball,,39,red
785,iphone12,china,56,
786,tshirt,paris,96,black
787,iphone13,china,68,
788,iphone12,,87,
789,keyboard,china,17,blue
790,tshirt,,14,blue
791,iphone13,china,21,
792,iphone13,china,38,blue
793,car,,53,red
794,ball,paris,62,blue
795,,india,29,red
796,iphone12,usa,12,black
797,pc,usa,99,
798,pc,china,16,
799,tshirt,paris,69,red
800,pc,usa,49,blue
801,iphone12,china,64,black
802,,india,14,black
803,keyboard,paris,5,red
804,pc,india,79,blue
805,iphone13,,23,
806,iphone12,,93,red
807,iphone12,china,72,red
808,iphone13,china,15,
809,iphone12,india,9,
810,tshirt,paris,95,
811,ball,usa,94,black
812,iphone12,china,37,black
813,iphone12,usa,58,
814,iphone12,china,16,
815,tshirt,,60,blue
816,pc,paris,79,
817,iphone12,,55,black
818,,,90,blue
819,,,52,black
820,iphone13,india,65,
821,ball,paris,43,black
822,ball,paris,100,black
823,ball,,56,red
824,ball,india,15,blue
825,,,89,red
826,pc,china,42,black
827,,,10,black
828,iphone12,china,94,black
829,keyboard,,95,red
830,ball,usa,38,red
831,iphone13,india,49,blue
832,iphone13,usa,72,red
833,pc,china,58,red
834,keyboard,paris,26,blue
835,,paris,8,blue
836,tshirt,usa,69,
837,,china,25,blue
838,tshirt,india,25,blue
839,pc,china,94,
840,car,paris,49,red
841,keyboard,india,42,
842,tshirt,,98,blue
843,,,44,black
844,iphone13,,1,red
845,iphone13,india,8,
846,,,39,blue
847,pc,india,2,red
848,car,,12,
849,pc,china,84,blue
850,ball,usa,10,blue
851,car,india,52,red
852,iphone13,india,63,
853,tshirt,china,1,blue
854,iphone12,usa,39,blue
855,ball,usa,92,black
856,car,paris,91,blue
857,keyboard,paris,27,blue
858,keyboard,,94,blue
859,iphone12,usa,42,blue
860,pc,,57,black
861,,usa,11,blue
862,tshirt,usa,84,black
863,keyboard,,31,red
864,iphone12,paris,25,
865,pc,,92,black
866,,china,39,black
867,ball,usa,18,black
868,tshirt,usa,62,
869,car,china,13,red
870,ball,china,13,
871,keyboard,usa,82,blue
872,,china,68,red
873,pc,,28,red
874,,china,10,blue
875,car,paris,63,red
876,iphone13,usa,26,
877,car,china,94,
878,,india,69,
879,car,usa,63,blue
880,pc,,91,blue
881,keyboard,,40,
882,,china,54,red
883,keyboard,usa,37,black
884,car,india,4,black
885,car,paris,91,
886,ball,india,18,red
887,iphone13,usa,59,
888,tshirt,china,39,black
889,,china,20,
890,pc,paris,20,blue
891,keyboard,china,82,
892,,usa,86,
893,car,china,24,blue
894,,china,22,black
895,ball,china,51,red
896,iphone12,india,83,black
897,,usa,1,blue
898,ball,,12,
899,pc,,43,
900,car,india,26,red
901,tshirt,paris,25,black
902,tshirt,india,55,black
903,car,china,22,red
904,keyboard,paris,40,blue
905,,usa,25,blue
906,iphone12,usa,2,black
907,keyboard,paris,2,black
908,,china,85,black
909,tshirt,paris,32,blue
910,ball,china,23,
911,,paris,80,blue
912,keyboard,india,33,
913,keyboard,paris,47,red
914,iphone12,paris,89,black
915,iphone13,,91,black
916,pc,usa,6,black
917,car,china,25,blue
918,keyboard,china,84,red
919,iphone12,,51,blue
920,keyboard,,33,blue
921,car,india,43,blue
922,iphone13,paris,18,
923,car,india,84,black
924,iphone12,paris,89,
925,car,china,54,black
926,iphone13,india,7,black
927,,,85,
928,keyboard,paris,45,blue
929,keyboard,paris,47,black
930,,india,4,blue
931,car,india,72,black
932,iphone13,,52,black
933,tshirt,,66,blue
934,iphone13,usa,44,black
935,car,usa,52,red
936,ball,india,14,blue
937,tshirt,india,19,red
938,pc,,1,
939,,,53,black
940,pc,,68,red
941,,,62,black
942,keyboard,china,53,red
943,pc,india,62,black
944,ball,,74,black
945,car,,21,blue
946,tshirt,paris,16,black
947,iphone12,,63,red
948,keyboard,china,100,
949,pc,,29,black
950,car,paris,56,
951,tshirt,china,18,
952,tshirt,,19,black
953,keyboard,,98,
954,ball,china,67,red
955,iphone13,usa,21,red
956,tshirt,usa,73,
957,car,,23,blue
958,ball,india,7,blue
959,keyboard,india,99,
960,,china,57,red
961,pc,paris,62,blue
962,ball,,91,blue
963,keyboard,paris,3,black
964,keyboard,,65,red
965,car,paris,69,black
966,tshirt,india,16,red
967,car,,95,black
968,iphone13,usa,92,black
969,,usa,38,red
970,keyboard,,1,red
971,tshirt,usa,73,red
972,tshirt,,83,
973,car,paris,51,red
974,iphone13,,75,black
975,keyboard,usa,69,
976,ball,paris,35,
977,car,china,87,blue
978,iphone13,india,37,black
979,car,,59,red
980,iphone13,china,56,black
981,iphone12,,79,blue
982,pc,,11,black
983,iphone12,china,91,red
984,keyboard,paris,80,blue
985,tshirt,china,96,black
986,pc,china,95,blue
987,iphone13,usa,46,blue
988,iphone13,china,12,
989,iphone13,china,27,black
990,ball,china,28,blue
991,pc,,54,
992,,india,40,red
993,iphone13,,67,black
994,keyboard,,50,black
995,car,india,41,
996,pc,paris,99,
997,car,india,79,black
998,,paris,67,
999,keyboard,usa,50,red
1000,ball,usa,62,blue
1001,ball,india,20,black
1002,ball,china,96,blue
1003,tshirt,china,64,blue
1004,pc,china,11,black
1005,tshirt,india,53,black
1006,keyboard,,41,blue
1007,iphone12,china,27,red
1008,iphone12,paris,67,black
1009,,china,36,black
1010,iphone13,china,87,blue
1011,keyboard,china,52,blue
1012,pc,,85,red
1013,tshirt,china,41,blue
1014,keyboard,,54,
1015,iphone12,usa,2,black
1016,keyboard,paris,15,red
1017,tshirt,usa,80,
1018,keyboard,china,44,red
1019,,paris,32,
1020,iphone12,usa,49,black
1021,car,china,7,black
1022,ball,china,85,
1023,keyboard,usa,94,red
1024,tshirt,,97,
1025,iphone13,usa,41,
1026,iphone12,usa,36,
1027,car,china,12,
1028,ball,usa,46,blue
1029,car,paris,55,
1030,ball,,68,
1031,,,53,red
1032,keyboard,usa,55,red
1033,iphone12,paris,93,black
1034,pc,paris,71,black
1035,iphone12,,3,blue
1036,keyboard,paris,40,blue
1037,keyboard,india,87,
1038,ball,,16,blue
1039,,,87,blue
1040,ball,,95,
1041,car,paris,6,red
1042,,,56,black
1043,keyboard,usa,97,black
1044,car,,5,blue
1045,car,,27,black
1046,iphone13,,26,blue
1047,,,13,red
1048,iphone12,paris,59,red
1049,iphone13,,72,
1050,iphone13,usa,88,black
1051,keyboard,usa,33,black
1052,pc,china,31,blue
1053,pc,,23,
1054,car,usa,89,black
1055,keyboard,china,57,
1056,,paris,35,red
1057,keyboard,,40,red
1058,tshirt,china,58,black
1059,keyboard,china,40,red
1060,,paris,68,blue
1061,iphone13,china,32,
1062,ball,paris,24,blue
1063,,china,54,blue
1064,tshirt,paris,35,
1065,,india,100,blue
1066,pc,india,27,blue
1067,keyboard,usa,65,blue
1068,car,paris,84,
1069,iphone13,,2,blue
1070,,paris,76,
1071,car,,15,black
1072,ball,,68,black
1073,keyboard,usa,88,red
1074,pc,usa,33,red
1075,iphone13,paris,24,black
1076,iphone13,china,26,red
1077,keyboard,paris,9,red
1078,ball,china,81,red
1079,tshirt,china,83,red
1080,iphone12,china,32,blue
1081,,india,95,black
1082,,india,83,black
1083,iphone13,china,82,
1084,tshirt,india,48,blue
1085,iphone12,usa,35,blue
1086,pc,paris,84,black
1087,car,india,96,red
1088,keyboard,china,12,
1089,tshirt,,78,red
1090,tshirt,paris,4,black
1091,iphone12,india,37,blue
1092,car,usa,56,red
1093,tshirt,usa,29,
1094,iphone12,paris,2,black
1095,iphone12,,52,red
1096,ball,india,81,red
1097,ball,,99,
1098,iphone12,,25,red
1099,,india,21,blue
1100,keyboard,paris,95,
1101,pc,china,39,blue
1102,car,usa,89,black
1103,tshirt,paris,12,blue
1104,tshirt,usa,98,
1105,tshirt,usa,25,red
1106,iphone12,india,32,black
1107,iphone13,china,68,blue
1108,,paris,93,red
1109,,usa,33,black
1110,keyboard,india,13,
1111,,usa,1,black
1112,pc,china,10,red
1113,keyboard,india,36,blue
1114,pc,paris,28,
1115,tshirt,paris,7,red
1116,pc,china,91,red
1117,,,77,
1118,iphone13,india,32,blue
1119,ball,,25,black
1120,pc,china,7,
1121,ball,usa,5,black
1122,,paris,16,
1123,tshirt,usa,62,
1124,pc,usa,11,
1125,pc,china,28,
1126,pc,china,49,red
1127,ball,paris,55,black
1128,iphone12,,99,black
1129,car,china,65,
1130,keyboard,paris,99,blue
1131,keyboard,china,40,red
1132,car,paris,44,black
1133,keyboard,china,32,black
1134,car,paris,83,red
1135,ball,usa,89,red
1136,pc,,66,blue
1137,ball,paris,99,red
1138,iphone12,,7,black
1139,tshirt,paris,90,black
1140,iphone13,paris,75,
1141,iphone12,paris,20,black
1142,,china,75,black
1143,tshirt,paris,60,
1144,car,paris,39,red
1145,iphone13,india,98,red
1146,,usa,11,black
1147,keyboard,paris,91,
1148,keyboard,,69,red
1149,keyboard,china,28,blue
1150,,paris,21,blue
1151,ball,,32,black
1152,ball,usa,27,red
1153,car,,45,red
1154,keyboard,china,93,
1155,pc,paris,44,black
1156,car,,71,black
1157,pc,india,1,
1158,tshirt,paris,1,
1159,car,usa,83,blue
1160,keyboard,usa,95,red
1161,iphone12,,82,
1162,ball,china,94,black
1163,car,,48,blue
1164,pc,india,17,black
1165,keyboard,paris,3,red
1166,iphone13,usa,20,
1167,car,paris,46,blue
1168,pc,india,52,blue
